split,file,question,gt_answer,llm_answer,correct
interpolate,probability__swr_p_sequence.txt,"Four letters picked without replacement from {j: 4, f: 13, e: 1, k: 1, p: 1}. What is prob of sequence kefj?",13/29070,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpz4cbablu.py"", line 7, in <module>
    print(get_numeric_result(4))
          ~~~~~~~~~~~~~~~~~~^^^
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpz4cbablu.py"", line 4, in get_numeric_result
    result += num_letters[i]
              ~~~~~~~~~~~^^^
TypeError: 'int' object is not subscriptable
",False
interpolate,probability__swr_p_sequence.txt,"What is prob of sequence aaz when three letters picked without replacement from {z: 4, a: 9}?",24/143,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpci8r0rx8.py"", line 5, in <module>
    print(prob_sequence_aaz(aaz))
                            ^^^
NameError: name 'aaz' is not defined
",False
interpolate,probability__swr_p_sequence.txt,"Calculate prob of sequence bspp when four letters picked without replacement from {s: 3, b: 2, p: 2}.",1/70,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpcmgqulqw.py"", line 13, in <module>
    print(bspp(s, b, p))
          ~~~~^^^^^^^^^
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpcmgqulqw.py"", line 5, in bspp
    result += s[i]
TypeError: unsupported operand type(s) for +=: 'int' and 'str'
",False
interpolate,probability__swr_p_sequence.txt,Calculate prob of sequence mmpp when four letters picked without replacement from jpccjcmkjfmjjj.,0,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpuyk6vibt.py"", line 8, in <module>
    print(calculate_prob(sequence))
          ~~~~~~~~~~~~~~^^^^^^^^^^
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpuyk6vibt.py"", line 4, in calculate_prob
    total += sequence[i]
TypeError: unsupported operand type(s) for +=: 'int' and 'str'
",False
interpolate,probability__swr_p_sequence.txt,Two letters picked without replacement from heohee. Give prob of sequence ee.,1/5,5,False
interpolate,probability__swr_p_sequence.txt,"Four letters picked without replacement from {j: 1, w: 13}. What is prob of sequence wwwj?",1/14,5,False
interpolate,probability__swr_p_sequence.txt,Calculate prob of sequence dlyr when four letters picked without replacement from ddpdyppldlqrdr.,5/6006,2,False
interpolate,probability__swr_p_sequence.txt,Calculate prob of sequence qk when two letters picked without replacement from qrrkmt.,1/30,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpcyhfkvfv.py"", line 10, in <module>
    qrkmt(q, r)
          ^
NameError: name 'q' is not defined
",False
extrapolate,algebra__polynomial_roots_big.txt,Solve -4*z**2/7 - 657025032*z/7 + 1971075348 = 0 for z.,"-164256279, 21",273186196771574135419986665791560614201471776660881280465910305960827252944980667223385057449021203688309007889238399910995644474584500752260301285552946555770157661139097388257692624804524159092005100,False
extrapolate,algebra__polynomial_roots_big.txt,Factor 3*b**3/8 + 407045907*b**2/8 + 3663412677*b/4.,3*b*(b + 18)*(b + 135681951)/8,5,False
extrapolate,algebra__polynomial_roots_big.txt,Find o such that o**4/8 + 26469*o**3/4 + 26842621*o**2/8 + 6670953*o/2 - 13394843/2 = 0.,"-52426, -511, -2, 1",67080088,False
extrapolate,algebra__polynomial_roots_big.txt,What is y in 6*y**4 - 2611478*y**3 - 2157676014*y**2 - 1436419522*y + 718645008 = 0?,"-824, -1, 1/3, 436071",8,False
extrapolate,algebra__polynomial_roots_big.txt,Let -3*q**3/7 + 1339302*q**2/7 - 327933867*q/7 - 6714252072/7 = 0. What is q?,"-19, 264, 446189",773066281098016996554691694648431909053161283000,False
extrapolate,algebra__polynomial_roots_big.txt,Solve -3*z**4/5 - 259782*z**3/5 - 938850972*z**2/5 + 1878481302*z/5 - 187874109 = 0.,"-82815, -3781, 1",5,False
extrapolate,algebra__polynomial_roots_big.txt,Factor 2*x**3 - 97853318*x**2 + 2739891728*x - 19179239352.,2*(x - 48926631)*(x - 14)**2,7,False
extrapolate,algebra__polynomial_roots_big.txt,Let -2*c**4/7 + 728*c**3 - 311242*c**2/7 - 4683164*c/7 + 14620320 = 0. What is c?,"-22, 13, 72, 2485",7,False
extrapolate,algebra__polynomial_roots_big.txt,Determine x so that 4*x**3 + 30500*x**2 - 23350288*x + 2978419456 = 0.,"-8336, 163, 548",5,False
extrapolate,algebra__polynomial_roots_big.txt,Find m such that 2*m**3 + 1143830*m**2 + 4575054*m - 133827174 = 0.,"-571911, -13, 9",5,False
extrapolate,arithmetic__add_or_sub_big.txt,What is 2612847 take away -270.2702023?,2613117.2702023,5,False
extrapolate,arithmetic__add_or_sub_big.txt,What is 97709035783 take away 2782985?,97706252798,5,False
extrapolate,arithmetic__add_or_sub_big.txt,0.4+-45236774169889076,-45236774169889075.6,5,False
extrapolate,arithmetic__add_or_sub_big.txt,12.5997212098515 - -304,316.5997212098515,5,False
extrapolate,arithmetic__add_or_sub_big.txt,What is -2 plus 5002692.1000745696?,5002690.1000745696,5,False
extrapolate,arithmetic__add_or_sub_big.txt,What is 0.06063471818 take away -306295?,306295.06063471818,4,False
extrapolate,arithmetic__add_or_sub_big.txt,What is 0.14868634 less than -223631181?,-223631181.14868634,5,False
extrapolate,arithmetic__add_or_sub_big.txt,Add together -78824128 and 2987.731452.,-78821140.268548,78827115.731452,False
extrapolate,arithmetic__add_or_sub_big.txt,What is the distance between 0.04324 and -63.503219150331?,63.546459150331,5,False
extrapolate,arithmetic__add_or_sub_big.txt,What is the distance between 32459577959 and -1542022?,32461119981,5,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,Calculate (12 - 7 - (-20 + -5 - -33)) + -1 + (0 + -57 - (2 + -8 - -3)).,-58,5,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,6 + (7 - 4 - 2) - (-9 + -165 + 11 + (-5 - (2 - -2 - 7))),172,5,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,What is the value of 7 + -10 + -7 + 5 + 13 + -4 + -7 + 10 + (-6 + 2 - -7) + 106?,116,5,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,What is 314 + (21 - (-3 - -7) - (-3 + 5 + -6 - (0 - (15 + 1)) - 2))?,321,5,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,What is the value of (-2 + (0 - -22) - (2462 - 2437)) + (191 - -2) - (-10 - -1 - (4 + -6))?,195,5,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,What is (-1 - (-1 - -2)) + 2 + (-1 + -72 - (-440 + 453) - -7) + 8 + -9 + 5?,-75,5,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,Evaluate 29 + (-5 + -5 - 3) + -17 - ((0 - 1) + 1 - (9 - 106)).,-98,5,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,What is the value of -4 + -2 + (-21 - ((-62 - -30) + 32 + (-1 - 1))) + (2 + 5 - 9)?,-27,5,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,What is the value of (690565 - 690563) + (3 - -1) + (-2 - (-1 + -1 - -2 - 0)) + 185?,189,5,False
extrapolate,arithmetic__add_sub_multiple_longer.txt,What is the value of 10 + (-33 + 7 + 3 + (-543 - -559) - ((-33 - (0 + 0)) + 0))?,36,5,False
extrapolate,arithmetic__div_big.txt,What is -1 divided by -13214638712?,1/13214638712,5,False
extrapolate,arithmetic__div_big.txt,What is 14123652504 divided by 2116?,6674694,5,False
extrapolate,arithmetic__div_big.txt,Divide -2796166 by 1294.,-1398083/647,1.0,False
extrapolate,arithmetic__div_big.txt,1067051054 divided by 1,1067051054,5,False
extrapolate,arithmetic__div_big.txt,Calculate 1815975 divided by 7952.,259425/1136,5,False
extrapolate,arithmetic__div_big.txt,Calculate -1009699900 divided by 380.,-2657105,5,False
extrapolate,arithmetic__div_big.txt,17739685990 divided by 4705487,3770,5,False
extrapolate,arithmetic__div_big.txt,Calculate -4983068544 divided by -6.,830511424,5,False
extrapolate,arithmetic__div_big.txt,Calculate -16 divided by -878415779.,16/878415779,5,False
extrapolate,arithmetic__div_big.txt,612260388 divided by 9,68028932,5,False
extrapolate,arithmetic__mixed_longer.txt,Calculate (10/25)/(5/(-25)) + (603/(-45) + 11)/((-14658)/1830 + 8).,242,5.0,False
extrapolate,arithmetic__mixed_longer.txt,What is ((-1179)/315 - 164/410 - -5)/((-1 - (-24)/25)*(44/14 - 3))?,-150,-405,False
extrapolate,arithmetic__mixed_longer.txt,Calculate 8391/27 + (6/14)/(((-98698)/(-6832) + -13)/(-3*1/(-4))).,311,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpv10xl24s.py"", line 9, in <module>
    result = calculate_result(num1, num2, num3)
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpv10xl24s.py"", line 3, in calculate_result
    result = (num1 - num2) / (num3 - num2)
             ~~~~~~~~~~~~~~^~~~~~~~~~~~~~~
ZeroDivisionError: division by zero
",False
extrapolate,arithmetic__mixed_longer.txt,(-31)/(-2)*(-4)/1*-46*(-112)/(-37352)*29 - 2*-6,260,9,False
extrapolate,arithmetic__mixed_longer.txt,Calculate (6517/(-60) + 10*17/(-510))*(10 + -6) - ((-826)/945 + (-20)/(-270)).,-435,6527,False
extrapolate,arithmetic__mixed_longer.txt,What is ((-184)/60 - (-5*(-8)/25 - 2))*(2475/(-4125))/(4/190)?,76,-1472,False
extrapolate,arithmetic__mixed_longer.txt,Calculate (6/10)/((-306)/(-172890)) - -9*35/150*5*15/((-630)/(-12)).,342,0.13333333333333333,False
extrapolate,arithmetic__mixed_longer.txt,(-77 + 98 + (-10658)/511 - (-12)/14)*(1 + (1 - 2) + 18),18,5,False
extrapolate,arithmetic__mixed_longer.txt,What is ((-8)/(-10) - 16412/(-110))*(-20)/(-24) - (2/(-8) - (-33)/132)?,125,5,False
extrapolate,arithmetic__mixed_longer.txt,2/8 - (8/(-34)*(-3)/6 + 7/(-4) + ((-8972640)/(-527))/(-135)),128,12,False
extrapolate,arithmetic__mul_big.txt,9097.781 times 0.068,618.649108,5,False
extrapolate,arithmetic__mul_big.txt,Calculate -619158275*-1.4.,866821585,5,False
extrapolate,arithmetic__mul_big.txt,351.22 times 26.3384,9250.572848,5,False
extrapolate,arithmetic__mul_big.txt,Product of -1993910820 and 3.,-5981732460,5,False
extrapolate,arithmetic__mul_big.txt,Work out 207 * 187930110.,38901532770,5,False
extrapolate,arithmetic__mul_big.txt,-68.3*0.0992085,-6.77594055,5,False
extrapolate,arithmetic__mul_big.txt,What is 18.5361 times 2.64?,48.935304,6,False
extrapolate,arithmetic__mul_big.txt,What is -262670791 times 0.026?,-6829440.566,0.052,False
extrapolate,arithmetic__mul_big.txt,What is the product of -37347064 and -14?,522858896,5,False
extrapolate,arithmetic__mul_big.txt,Calculate -11896*0.287958.,-3425.548368,5,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,What is ((-2)/(-4))/(((-336)/80)/21)*(-5)/((-125)/20)*7/(224/2512)?,-157,6,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,Calculate ((5/(-10))/((2280/8680)/57))/(((-6)/(-3))/(8/(-3)*9/(-6))).,-217,4.989059080962801,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,4/(10/56*-2*(482560/2600)/(-116)*(-3)/(-1146)*14),191,6,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,Evaluate 24781575/849654*((-4)/2)/1*(2/1)/(4/9*3)*-2.,175,5,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,(-327*465/50685*17/(-6))/(((((-6)/(-22))/(-3))/1)/(5/((-5)/(-2)))),-187,5,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,Evaluate 2/(30/9)*5*(-12)/((-10)/(-105)*3)*(-21)/(-42).,-63,60,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,Evaluate (-7)/((-630)/(-9))*1/((-2)/(-732))*(1605/(-214))/(18/4).,61,5,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,Calculate (-1)/((-1)/(-7))*(70/(-35))/2*((456/(-35))/19)/(21/(-35)).,8,5,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,Evaluate (((1729/(-1183)*(-26)/16)/(15/36))/((-12)/10))/((-4)/144*(-1)/(-1)).,171,5,False
extrapolate,arithmetic__mul_div_multiple_longer.txt,Calculate 10/14*(-218253)/(-103930)*536/(-10)*(-10*(-3)/12)/(18/12).,-134,218258,False
extrapolate,comparison__closest_more.txt,Which is the nearest to 18?  (a) 2/5  (b) 2710  (c) 2  (d) -0.11  (e) -0.5  (f) -2  (g) -0.3  (h) 2/13,c,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpikqen39z.py"", line 2
    The answer is: 2
        ^^^^^^
SyntaxError: invalid syntax
",False
extrapolate,comparison__closest_more.txt,"What is the nearest to -1/3 in 1/52, -87, 2/9, 2/13, -48136, 3/8, 0.2, -2?",1/52,5,False
extrapolate,comparison__closest_more.txt,Which is the closest to -60?  (a) -3/13  (b) -19  (c) 2  (d) -38  (e) 1  (f) -2/7  (g) -3  (h) 0.2,d,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp2muotvcy.py"", line 2
    The closest to -60 is -3/13.
        ^^^^^^^
SyntaxError: invalid syntax
",False
extrapolate,comparison__closest_more.txt,Which is the closest to -1/4?  (a) -0.3  (b) -2/9  (c) -5  (d) -2291/3  (e) -1/4  (f) -0.062  (g) -7  (h) -12,e,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpoj863iid.py"", line 2
    The closest to -1/4 is -2/9.
        ^^^^^^^
SyntaxError: invalid syntax
",False
extrapolate,comparison__closest_more.txt,"What is the nearest to -0.02 in -2, -368896, 7, -6, 2/3, -1/5, -9?",-1/5,5,False
extrapolate,comparison__closest_more.txt,"What is the nearest to -0.06 in -556, -1/2, 0.5, 2/475, 0, -3, 2/13?",0,5,False
extrapolate,comparison__closest_more.txt,"What is the closest to 34 in -3/5, -2/13, 5, 4, 1299/13, 0.1, -0.166?",5,5,True
extrapolate,comparison__closest_more.txt,Which is the nearest to -2/63?  (a) 2/105  (b) -1  (c) 5  (d) 0.4  (e) 9625  (f) -1/4  (g) -4,a,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpy1w8yihx.py"", line 2
    The answer is: 2.
        ^^^^^^
SyntaxError: invalid syntax
",False
extrapolate,comparison__closest_more.txt,"What is the nearest to -1 in 2/9, -0.3, 0, 3, -297, -3/2, -253, -4?",-3/2,4,False
extrapolate,comparison__closest_more.txt,"What is the nearest to -0.2 in -5, 0.4, 2, -12/10711, -1862, -0.1, -10?",-0.1,8,False
extrapolate,comparison__kth_biggest_more.txt,"What is the second biggest value in 0.4, -129334, -4/7, 1/6, 0.3, -0.2, 0, -4, 0.175, -2/11?",0.3,5,False
extrapolate,comparison__kth_biggest_more.txt,"What is the eighth smallest value in 0.02, 0.07, 0.1, -3, -8/3, -4, -0.01, 5, 1.3, -183?",0.1,4,False
extrapolate,comparison__kth_biggest_more.txt,Which is the seventh smallest value?  (a) -0.2  (b) -1  (c) 2  (d) 7/5  (e) -515  (f) -7  (g) -4  (h) 2/7  (i) 17  (j) -0.3,h,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp9lm1f_f4.py"", line 2
    The answer is: 2 + 3
        ^^^^^^
SyntaxError: invalid syntax
",False
extrapolate,comparison__kth_biggest_more.txt,Which is the second smallest value?  (a) 1  (b) -1/14  (c) -2  (d) -4  (e) -1  (f) -0.08  (g) -1/56  (h) -7  (i) -4.7,i,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp97dafisx.py"", line 2
    The correct answer is:
        ^^^^^^^
SyntaxError: invalid syntax
",False
extrapolate,comparison__kth_biggest_more.txt,Which is the sixth smallest value?  (a) -5  (b) 4/77  (c) 0  (d) 1  (e) 8.9  (f) 2  (g) 0.3  (h) 10  (i) -0.2  (j) -3,g,5,False
extrapolate,comparison__kth_biggest_more.txt,Which is the eighth smallest value?  (a) -0.2  (b) 0.3  (c) -3  (d) 1  (e) 12  (f) -3/5  (g) 2/45  (h) 1.05  (i) -1/57  (j) 2,h,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp4osagd5_.py"", line 2
    The answer is: 2.
        ^^^^^^
SyntaxError: invalid syntax
",False
extrapolate,comparison__kth_biggest_more.txt,"What is the eighth biggest value in -8, -0.31, -3, -1/11, -6, 2798, -0.2, -15, 0.3?",-8,6,False
extrapolate,comparison__kth_biggest_more.txt,Which is the ninth smallest value?  (a) -1690  (b) -2  (c) -5  (d) -24  (e) -3  (f) 0  (g) -0.1  (h) -0.05  (i) 0.03,i,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpw4cfiq3p.py"", line 2
    The answer is: 2.
        ^^^^^^
SyntaxError: invalid syntax
",False
extrapolate,comparison__kth_biggest_more.txt,"What is the seventh biggest value in 4, -7/6, -18, 164, 5, 0.4, 3, -2/17, 0.1?",-2/17,6,False
extrapolate,comparison__kth_biggest_more.txt,Which is the second smallest value?  (a) 5  (b) -5  (c) 3  (d) 2  (e) -54806  (f) -0.086  (g) -2/9  (h) -4  (i) -4/5  (j) 0.5,b,"ERROR:   File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmp59a0t9f1.py"", line 2
    The correct answer is 2 + 3.
        ^^^^^^^
SyntaxError: invalid syntax
",False
extrapolate,comparison__sort_more.txt,"Put 7, 2, 55, 9, 0, -1, 1, 230, -4 in ascending order.","-4, -1, 0, 1, 2, 7, 9, 55, 230",60,False
extrapolate,comparison__sort_more.txt,"Sort 2, 8, -5, 5, -9, 4, 3, -41, 10.","-41, -9, -5, 2, 3, 4, 5, 8, 10",5,False
extrapolate,comparison__sort_more.txt,"Put -3, 1042, 3, 8, -5, 4, 1, 7, 6 in decreasing order.","1042, 8, 7, 6, 4, 3, 1, -3, -5",5,False
extrapolate,comparison__sort_more.txt,"Put 2, 4, -56, 1, 0, 3, -4, 36, -9 in ascending order.","-56, -9, -4, 0, 1, 2, 3, 4, 36",5,False
extrapolate,comparison__sort_more.txt,"Sort 6, 4, 468, 7, 1, 0, 3, 39, -3 in increasing order.","-3, 0, 1, 3, 4, 6, 7, 39, 468",5,False
extrapolate,comparison__sort_more.txt,"Put 0, -9, 5, 7, 85, 2, 3, 12, 1 in decreasing order.","85, 12, 7, 5, 3, 2, 1, 0, -9",5,False
extrapolate,comparison__sort_more.txt,"Put -5, 2, 5, 3, 4, -771, 77, 7, 0 in decreasing order.","77, 7, 5, 4, 3, 2, 0, -5, -771",5,False
extrapolate,comparison__sort_more.txt,"Put -3, 36, 1, 54, -2, 5, 49, 3, 0 in increasing order.","-3, -2, 0, 1, 3, 5, 36, 49, 54",5,False
extrapolate,comparison__sort_more.txt,"Put 1, 5, 30, 2, -6, -4, -5, 8, 44 in decreasing order.","44, 30, 8, 5, 2, 1, -4, -5, -6",5,False
extrapolate,comparison__sort_more.txt,"Sort 0, -4, 5, 18, -5, 59, 2, 6, -6 in descending order.","59, 18, 6, 5, 2, 0, -4, -5, -6",2,False
extrapolate,measurement__conversion.txt,What is 52902817.6l in millilitres?,52902817600,52902840.6,False
extrapolate,measurement__conversion.txt,Convert 319.293959 kilograms to grams.,319293.959,2000,False
extrapolate,measurement__conversion.txt,How many milliseconds are there in 9458.41856 microseconds?,9.45841856,9458418,False
extrapolate,measurement__conversion.txt,Convert 9.23845969l to millilitres.,9238.45969,0.002,False
extrapolate,measurement__conversion.txt,How many litres are there in 8.53360936ml?,0.00853360936,5,False
extrapolate,measurement__conversion.txt,How many seconds are there in 4.62505086 weeks?,2797230.760128,4625,False
extrapolate,measurement__conversion.txt,Convert 62.3944512 litres to millilitres.,62394.4512,5,False
extrapolate,measurement__conversion.txt,How many months are there in 7.45165185 millennia?,89419.8222,5,False
extrapolate,measurement__conversion.txt,What is 0.538552302s in milliseconds?,538.552302,1.077104604,False
extrapolate,measurement__conversion.txt,What is 553029.171 weeks in milliseconds?,334472042620800,"ERROR: Traceback (most recent call last):
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpyhbbcjzg.py"", line 4, in <module>
    result = calculate_seconds(553029.171)
  File ""/var/folders/gg/wqlmrvl91mj28lsltv0ccxqm0000gn/T/tmpyhbbcjzg.py"", line 2, in calculate_seconds
    return int(f""{number} * 1000"")
ValueError: invalid literal for int() with base 10: '553029.171 * 1000'
",False
extrapolate,numbers__place_value_big.txt,What is the millions digit of 560914526004?,4,5,False
extrapolate,numbers__place_value_big.txt,What is the ten billions digit of 946183645258?,4,2,False
extrapolate,numbers__place_value_big.txt,What is the hundred millions digit of 9060714017?,0,7104170609,False
extrapolate,numbers__place_value_big.txt,What is the hundred billions digit of 901159751692?,9,200,False
extrapolate,numbers__place_value_big.txt,What is the hundred thousands digit of 287212636139?,6,931636212782,False
extrapolate,numbers__place_value_big.txt,What is the hundreds digit of 793188780112?,1,2,False
extrapolate,numbers__place_value_big.txt,What is the hundred millions digit of 459358469968?,3,459358469968,False
extrapolate,numbers__place_value_big.txt,What is the hundred thousands digit of 472601590055?,5,5,True
extrapolate,numbers__place_value_big.txt,What is the billions digit of 21412640156?,1,5,False
extrapolate,numbers__place_value_big.txt,What is the thousands digit of 618016534090?,4,5,False
extrapolate,numbers__round_number_big.txt,What is 967336.785539 rounded to the nearest ten?,967340,5,False
extrapolate,numbers__round_number_big.txt,Round -0.000013343624667 to six dps.,-0.000013,5,False
